38743
238,18831926
107,380648579
83,16050065
46,3453306553
39,544732668
37,1094971056358637568
36,172323296
36,140496030
31,29447428
30,1240682348120866816
30,117810351
20,1229752606714728454
18,1290232189615894531
17,1387010761994682371
16,42836999
15,976948534053343233
15,2926505202
15,25049056
15,243413063
15,1891490382
15,17477864
15,1296279134079823872
15,1238370241169616897
14,953924228306305024
14,161505969
13,379052142
13,268385416
13,1108565574
12,56698179
12,21525682
12,19739126
12,1252988129708929024
12,1244266306485932034
12,1120633726478823425
11,58413196
11,260059352
11,2552935555
11,1462548977367359490
10,95091601
10,763010018
10,48624704
10,19080151
10,15021381
9,583821006
9,56768709
9,301352485
9,2809959174
9,26217297
9,2615581908
9,171699484
8,938494109844729856
8,86626845
8,66917778
8,477934944
8,466400667
8,4043106914
8,321072317
8,254515782
8,17919393
8,15801906
8,145499533
8,1268223690480615424
8,1077181999
7,878284831
7,467726691
7,29979814
7,26550418
7,23477240
7,230621630
7,191100226
7,179732982
7,15832195
7,145369414
7,1314241954058833926
7,1244661559948787713
7,11265142
6,926164634570067968
6,879147821915615233
6,80571323
6,76780096
6,722242009
6,4541535439
6,45379403
6,34116377
6,32871086
6,3255042949
6,3131144855
6,2885493519
6,2813049204
6,262219168
6,2314087860
6,1921951394
6,1432413874548994052
6,1280478731874848769
6,1258129712
6,1238583088998830081
6,1236816024281976833
6,118459189
6,1161156626671423488
6,1126026707771650048
6,1012201853877186562
6,1007269733316677639
5,98429846
5,950215424981028864
5,92932981
5,885814222021591041
5,870629200348274688
5,850343119451299841
5,728273994
5,701844034755633157
5,66401056
5,626470812
5,62306952
5,342863309
5,3246790436
5,30844417
5,2871121249
5,2768501
5,2358617670
5,234694571
5,22187085
5,19500405
5,18004222
5,1688
5,164380330
5,163018653
5,160094489
5,159955958
5,15480566
5,1471037967926018051
5,14499829
5,139109800
5,1335983975613939712
5,131935861
5,1238949674989416449
5,1237314642583658496
5,12321952
5,1118324398761574401
5,110899711
5,1098819491780153345
5,1055307732226531328
5,1034675221452578816
4,950563187296030721
4,942156122
4,919965874311782400
4,909743718575611905
4,89243448
4,885891622919184384
4,874916178
4,873135988440223745
4,86970530
4,868673067223887872
4,810603440984494080
4,76842602
4,711608180535640064
4,65357102
4,63942152
4,605153786
4,53963427
4,51547100
4,490002009
4,36065127
4,35157660
4,3303457302
4,320822503
4,3129968261
4,2842740787
4,2749315621
4,2608740770
4,255812611
4,246939630
4,243983947
4,2415072836
4,2388075212
4,22317663
4,2227646515
4,2173378878
4,21489341
4,20052899
4,19604599
4,19536434
4,19084896
4,178580925
4,16582131
4,14699520
4,14281853
4,14260960
4,14247236
4,1421835080813666306
4,1362805552162701314
4,1349395827362590730
4,1310293913211744258
4,1285954032813649923
4,1272984661250187266
4,1254077828481630208
4,1243560408025198593
4,1233660354498088962
4,1117704370630455296
4,1110389035174948864
4,1096205507348623360
4,1095523459877068800
4,1080844782
4,1010593116
4,1009900083402461185
4,1005846500583321601
3,987236107669655552
3,98471035
3,978606266040938496
3,977204844
3,9609622
3,93880122
3,879810242153914368
3,851660614137135104
3,843433646962999296
3,841489249157468161
3,802649176299466752
3,798953701972938752
3,795857631571156992
3,793331593
3,78553276
3,77853610
3,767788995962998784
3,760219193195302912
3,7587032
3,746412932360208384
3,745824471689244672
3,721190828
3,713752653289955329
3,707967655031005186
3,67805368
3,614600545
3,58974496
3,586291040
3,537175623
3,508132071
3,49698134
3,465938540
3,45970216
3,456636692
3,455024343
3,454099919
3,44196397
3,43976957
3,41438148
3,4118285112
3,38978291
3,368240745
3,36711022
3,35787166
3,34262462
3,34247411
3,3383159573
3,3288075858
3,3140730672
3,307755781
3,3008913119
3,299273962
3,298015007
3,288277167
3,2876041031
3,279390084
3,277587469
3,27493883
3,270921976
3,270132611
3,255369151
3,25387843
3,25342745
3,252608121
3,2441666255
3,2425571623
3,2411157936
3,23937894
3,2301844336
3,2280470022
3,225779417
3,2222450347
3,20995648
3,20559705
3,19386622
3,193042922
3,18053163
3,17829133
3,16832632
3,1652541
3,1640929196
3,163922710
3,16378486
3,16315143
3,1618718016
3,1602913392
3,159021888
3,15423737
3,1520202720
3,15022885
3,14707794
3,14704278
3,1460176204363972613
3,143427448
3,1422044577079377924
3,14157134
3,1395023733534822400
3,1388819128052506627
3,1358064335415877635
3,1350539645872963584
3,1330859882040463362
3,1319916075476262914
3,1312166469891813376
3,1309417499398746112
3,130120037
3,1278236816936710144
3,1266474230
3,1260515654811242498
3,1247612029
3,1223389308
3,1220843046125940736
3,1218721688738615297
3,1189799454506799104
3,115563859
3,1113341312
3,1098198745810984960
3,1080584229510172678
3,1075927117
3,1073606435580325889
3,1031000589054828544
3,1028022611324747776
