	1496645834951299072
	1496645834951299072
	227841289
27493883	821681572202029058
	382193044
	86970530
	18831926
	1296279134079823872
	924707414
	2570178294
	767442185943785472
	867211584
	1296279134079823872
	749986872
	18831926
	212445456
	339559375
	851051040
	18831926
	3902157616
	1496645834951299072
	1296279134079823872
	239210681
	42052422
	18831926
	1009900083402461185
	624752468
	1296279134079823872
	1252680883666067456
	433782651
	1296279134079823872
	1296279134079823872
	18831926
	2396153558
	3702400223
	1296279134079823872
	1296279134079823872
	594288484
	816770404366708736
	39307307
	844290324
	18831926
	86970530
	507874515
	15480566
	35789947
	1085590218328195073
	870473605473198080
	1492574423290990595
175222900	37940975
	467367566
	15496407
	15496407
	15496407
1268223690480615424	913891656784662530
	133338929
	1124674135169404928
	885891622919184384
	885891622919184384
	18831926
	301352485
	170917201
	1003107003693137921
	1003107003693137921
	1056198632834260992
	30844417
	14193053
	1295958600
15480566	15480566
	1276001348274647041
	624752468
18831926	1244198220366000128
	1379203201749114888
	1338892910549475330
	86970530
86626845	2926505202
	18831926
18831926	18831926
	1005846500583321601
	454071012
	3156039769
	14787019
	1296279134079823872
	1296279134079823872
	1296279134079823872
	1270917763830296577
	1003107003693137921
	1296279134079823872
	15423737
	2734251150
	976604963743842304
	1376861391957733380
	1185222369234825216
	1957740362
	1133342758121476096
25280477	25280477
	723960774
	1003107003693137921
	1405975624762548226
52136185	278369814
17250666	150732990
	23373153
19617541	1458422928366874624
	19617541
	720139699
	1514803698
	126042283
	240095783
	86302370
	1233515835634913281
	1219232377605644289
14437914	1483196161401901056
14437914	87358629
	352866298
	246939630
	805498327055945728
	801111943775973376
107478884	107478884
	302090418
	1296189449747931137
	38978291
	38978291
	269750421
	38978291
	1376861391957733380
	801147941566169088
	394071031
	48255275
	1102381163614793728
	1255909267401510916
	1239346535378440193
	945693405694357504
	801111943775973376
	138168339
	232340231
	38978291
	881974187589603328
	15480566
	163018653
	1891490382
	339559375
	917442644
	38978291
	727933551526748161
	2420267570
	1009900083402461185
	1009900083402461185
	939021992
	1445454626522755078
	938261383434637312
	289186412
	38978291
38978291	38978291
	38978291
	38978291
	15548538
	713204454
	926164634570067968
969781208321331201	1027098097
	860715570
	42052422
	137692387
	999352028064198661
	2388075212
	1282645595946135553
	1296279134079823872
	1359532099
	1364003111195480065
	30844417
	1154105453317677056
	38978291
	38978291
	156653779
	921243130262728704
1462548977367359490	1448298903216984066
	797179922087297024
	1117189670859788288
	38978291
	38978291
	118459189
	1358064335415877635
	38978291
	821901681231298560
	1275209472
	941055265054408704
	1359532099
