1076,18831926
438,1891490382
362,163018653
323,1495480590572961792
316,1219232377605644289
255,1231514832479948802
208,42836999
199,1229752606714728454
193,380648579
179,80802900
160,720139699
159,67934675
158,813314931147816960
157,1290232189615894531
146,1238370241169616897
139,1094971056358637568
138,24238030
125,524869533
113,38978291
108,17477864
106,1244266306485932034
106,1075927117
104,1296279134079823872
103,1120633726478823425
97,977204844
96,2288308578
94,117810351
93,255812611
93,1314241954058833926
91,940778288871542786
91,73206956
91,1003107003693137921
90,885891622919184384
88,2749315621
87,21489341
87,14192000
86,299273962
86,155930120
85,1104045001321926656
83,16050065
82,326184301
77,118459189
77,1125443593085358082
74,1009900083402461185
73,926164634570067968
73,1573800344
73,15423737
71,69193833
71,1240682348120866816
70,976948534053343233
70,24457744
69,1270133776748855304
69,1217922136343490576
68,2758100418
68,19080151
68,1168793622248067072
66,1009546724
64,2420267570
64,1387010761994682371
64,1278401163373707267
63,29447428
63,2441666255
60,138168339
60,1221462414744596483
59,105327432
58,7587032
58,2876041031
58,2377589106
58,1358064335415877635
57,763010018
57,351784239
57,1243560408025198593
57,1238583088998830081
56,96648433
56,942156122
56,873135988440223745
56,586291040
56,1108297656550318080
55,3288075858
54,33727663
53,23373153
53,159021888
52,27493883
51,15480566
51,1045976040877756421
50,87358629
50,3972812140
50,14106476
49,3255042949
49,22448617
49,1445454626522755078
49,1364639441604800513
49,1297471014389944322
48,60779696
48,537175623
48,312412918
46,63383628
46,544732668
46,1108565574
45,86970530
45,3129968261
45,301352485
45,2698422738
45,174473050
45,1647573157
45,12321952
44,985749294
43,4830874006
43,2695143194
42,175989309
41,953924228306305024
41,71686324
41,237045706
41,17027632
41,16692859
41,1402072207694589954
41,1235970884113850368
40,98429846
40,140496030
39,51241418
39,4541535439
39,2926505202
39,191100226
39,18004222
38,2573480784
38,205864193
38,19536434
38,15088481
38,149522272
37,764657028
37,508591081
37,498753368
37,19426551
37,172323296
37,1005846500583321601
36,4361001253
36,277587469
36,232519990
36,19489239
36,1338892910549475330
36,1010593116
35,35636271
35,263359642
35,19604599
34,92759522
34,899340282436747267
34,234694571
34,16374678
34,1496808190700363779
34,1252988129708929024
34,1126026707771650048
33,86626845
33,798953701972938752
33,721190828
33,525847148
33,279390084
33,246939630
33,1266006636000358402
33,118166719
32,934810674450059265
32,867211584
32,198296897
32,14476016
32,1299769218
32,1254449478
31,904206913889554432
31,56768709
31,1921951394
31,19019465
31,18869484
31,173672963
31,1267462011153195009
31,1254707039500144640
30,58413196
30,469509327
30,454099919
30,35787166
30,2561718665
30,16378486
30,1144763809225203712
30,1102447409177608192
29,84083187
29,805064713256079360
29,755135678422327296
29,29420301
29,212445456
29,1480493394363392004
29,1432413874548994052
29,1274450883460255745
29,1173501470345445376
29,1060638590789734400
28,94350709
28,86606520
28,79402753
28,630995607
28,612473
28,548289031
28,51547100
28,477934944
28,267498657
28,2542032578
28,2332818674
28,1944466748
28,17919393
28,1640929196
28,160244947
28,1370616208928747520
28,1306152383601192961
27,997519418492993537
27,939486738543796224
27,799077446
27,797179922087297024
27,46678624
27,2871121249
27,270921976
27,246667561
27,2461810448
27,21645209
27,1363236861402112002
27,1315053256343719936
26,86302370
26,459310999
26,40129171
26,3246790436
26,2813049204
26,2601869406
26,258124400
26,21952044
26,2161051908
26,20699709
26,156653779
26,1359532099
26,1270331748505669633
26,1233660354498088962
26,1010384732759252997
25,874916178
25,850343119451299841
25,823610492472164353
25,54617733
25,43976957
25,42407972
25,303324434
25,2608740770
25,2416121735
25,19058678
25,1505481949854502915
25,1356786368656138241
25,1304036484920606720
25,1220843046125940736
24,856959757
24,731167584
24,34247411
24,18082945
24,161505969
24,1507338108
24,14499829
24,1007269733316677639
23,739844197935644672
23,49408718
23,4823705386
23,409657315
23,2935342215
23,2388075212
23,21313357
23,15614141
23,143427448
23,1138486153861095426
23,1029475507430146048
22,921243130262728704
22,767788995962998784
22,59811175
22,255986116
22,243032876
22,2327654917
22,215899949
22,19282280
22,1451207907098431503
22,14247236
22,1323084170
22,1253672034
21,792054557501038592
21,741693001
21,738806388
21,631221668
21,614600545
21,60606206
21,454071012
21,424083365
21,3342536589
21,2595088842
21,252794509
21,20098015
21,19664367
21,179732982
21,145499533
21,1421835080813666306
21,1401963978109169665
21,1337423634403487744
21,1312166469891813376
21,1244661559948787713
20,993492864066768899
20,864030687120281602
20,81399051
20,66917778
20,56698179
20,328756439
20,304679484
20,27831488
20,25049056
20,21258337
20,1949420935
20,17724276
20,17525171
20,15976705
20,14522537
20,1382912376597479427
20,134939868
20,1322420269
20,1158193640
20,1157249837206843392
20,1138198502276784128
20,1123274196098920453
20,1055307732226531328
20,1012201853877186562
19,963542914403094528
19,841694471293173760
19,68964628
19,493714995
19,466400667
19,43792125
19,428140124
19,321669115
19,30844417
19,2490890594
19,19670226
19,19386778
19,192892778
19,189868631
19,1502349083981324288
19,1388819128052506627
19,1305795361336770560
18,816308289457848320
18,621533
18,522530914
18,50109331
18,465938540
18,415170246
18,40954616
18,3987701367
18,383986280
18,3311437198
18,320822503
18,3087881119
18,263970953
18,259602009
18,2479226604
18,2471773471
18,243413063
18,230621630
18,22317663
18,21891765
18,218491913
18,19429280
18,182503471
18,15439005
18,151376102
18,14704278
17,826631824700997633
17,815297463695327234
17,78553276
17,746371177174679552
17,711750460932141056
17,63217258
17,518615888
17,3341278667
17,3003886063
17,27413942
17,255369151
17,2314656883
17,1957610664
17,19500405
17,16403943
17,1471037967926018051
17,130557513
17,1231433890595622913
16,939697315379646465
16,918291738703171584
16,896202053420056577
16,822591807821381635
16,801717287300530176
16,59393368
16,57937201
16,49698134
16,470548083
16,436414193
16,39469575
16,379052142
16,26550418
16,2615581908
16,2439127994
16,23477240
16,22255244
16,18980055
16,16966104
16,1657761703
16,16563015
16,1427453911070347267
16,1370879836797947907
16,1288252277187371012
16,1260885935383666688
16,1223389308
16,1089330601553932290
15,947542594569097216
15,937899468585828352
15,913835190572670976
15,879147821915615233
15,846037320667217921
15,842432472
15,804582780298412032
15,73754019
15,72655429
15,60886384
15,399178595
15,3664109892
15,2692420788
15,2552935555
15,22776133
15,2264401871
15,2260170266
15,2256151754
15,2245797112
15,223841564
15,20589511
15,18320938
15,17056433
15,1618718016
15,1497304735887638530
15,1404256569156521987
15,1207264403248140290
15,115563859
15,113491007
15,1114970489942753280
15,110893874
15,1077181999
14,971315817358020608
14,90107770
14,89243448
14,875612784863531008
14,860715570
14,841489249157468161
14,832524310199824384
14,760219193195302912
14,750658704949678081
14,58974496
14,583821006
14,529540495
14,430620548
14,4043106914
14,34180269
14,3314652765
14,3282955777
14,2835886194
14,268385416
14,259372802
14,255340030
14,2415072836
14,2314087860
14,19386622
14,1651522832
14,164060400
14,16314859
14,156306739
14,15446551
14,1519997904
14,1497151329374031872
14,1476701921893257236
14,1456025947719622661
14,1422044577079377924
14,1349922686898724864
14,1344672139312562176
14,130120037
14,126042283
14,1258129712
14,1172545640360022019
14,1160263164078022656
13,948961748261810176
13,855263756
13,824315782947631104
13,784218054855127041
13,750531092
13,738779772
13,729086825172766720
13,64703161
13,626470812
13,48624704
13,475063210
13,36042554
13,28279637
13,2809661873
13,280664117
13,275104144
13,271075882
13,269969154
13,234497587
13,2273680110
13,21625642
13,20995648
13,18053163
13,16513335
13,16315143
13,162427574
13,1539378523
13,1505100747393880074
13,1436093042
13,1397602893432201221
13,1349909704173002753
13,1308758393373458437
13,1296189449747931137
13,1260764666789158913
13,1255091950115606530
13,1254484981684015104
13,125143408
13,1245843601390817281
13,1244795359097958401
13,1212560564225900544
13,1205226529455632385
13,117667573
13,1146329871418843136
13,110396781
13,1089151295397621760
13,1026756113973354496
13,1006419421244678144
12,980303274606669824
12,980203468806868996
12,926019424154349568
12,913639056348553216
12,865315737690284032
12,824171349874769921
12,812361923304034304
12,77005412
12,76941017
12,767442185943785472
12,713839291210792960
12,67805368
12,62306952
12,53963427
12,531633997
12,52136185
12,50317463
12,50123331
12,500704345
12,44898608
12,42518865
12,3931283419
12,34036028
12,3301957390
12,3292597556
12,31447043
12,310746442
12,26985345
12,2583270112
12,2542290469
12,2429046650
12,15764644
12,1540529606
12,149282848
12,14772775
12,1468622868032466946
12,146569971
12,1434933202225799170
12,143415291
12,1383635482198757378
12,1381084029932474371
12,1362103305715900416
12,1349395827362590730
12,1280454331410440192
12,1254077828481630208
12,1214648962491269125
12,121417367
12,1208160128060379136
12,1153682741780598785
12,1110389035174948864
12,1082344533654990848
12,1045110787
11,997682274
11,991325810295562241
11,943906396180905984
11,856852362278948864
11,851660614137135104
11,851051040
11,835939985144627200
11,829647236
11,821901681231298560
