1652541	1388928926869753857
1652541	1652541
1652541	1652541
2768501	1448820035015770116
2768501	1686874152
2768501	1245485014751408130
2768501	352754946
2768501	1140438675001503747
7587032	4757894056
7587032	903339238032322561
7587032	2968186857
9609622	1125425563076710401
9609622	932807688815120384
9609622	60866631
11265142	11265142
11265142	11265142
11265142	11265142
11265142	11265142
11265142	11265142
11265142	11265142
11265142	11265142
12321952	12321952
12321952	12321952
12321952	12321952
12321952	12321952
12321952	12321952
14157134	985146235039506432
14157134	1070779320916996097
14157134	726070073081868289
14247236	120797984
14247236	96648433
14247236	788106950160609280
14247236	713839291210792960
14260960	1325274987368869888
14260960	155930120
14260960	14260960
14281853	1285594911803416583
14281853	20451595
14281853	419927046
14499829	14499829
14499829	14499829
14499829	14499829
14699520	14699520
14699520	14699520
14699520	14699520
14699520	14699520
14704278	14704278
14704278	14704278
14704278	14704278
14707794	60779696
14707794	1463263787134291970
14707794	3162249408
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15021381	15021381
15022885	15022885
15022885	15022885
15022885	15022885
15423737	15423737
15423737	15423737
15423737	15423737
15480566	1475640014675628041
15480566	866724171304194048
15480566	1225382429080391680
15480566	15480566
15801906	1352235653849870338
15801906	15801906
15801906	16966104
15801906	977796337151307776
15801906	2371064395
15801906	2876041031
15801906	1369880235064258571
15801906	518521500
15832195	15832195
15832195	15832195
15832195	15832195
15832195	15832195
15832195	15832195
15832195	15832195
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16050065	16050065
16378486	16378486
16378486	16378486
16378486	16378486
16582131	204598799
16582131	370726302
16582131	16582131
16582131	16582131
16832632	16832632
16832632	16832632
16832632	140085170
17477864	2856133189
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	17477864
17477864	594490204
17477864	17477864
17477864	17477864
17829133	17829133
17829133	17829133
17829133	17829133
17919393	17919393
17919393	17919393
17919393	17919393
17919393	17919393
17919393	17919393
17919393	17919393
17919393	17919393
17919393	17919393
18004222	18004222
18004222	18004222
18004222	18004222
18004222	18004222
18004222	3106186180
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	19617541
18831926	18831926
18831926	275104144
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	4917244678
18831926	17261279
18831926	18831926
18831926	18831926
18831926	18831926
18831926	844852386
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	798711382044708864
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	1094971056358637568
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	886032877011558400
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	1306347674929684482
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
18831926	18831926
19080151	19080151
19080151	249552678
19080151	19080151
19080151	19080151
19080151	19080151
19080151	19080151
19080151	19080151
19080151	19080151
19080151	19080151
19080151	19080151
19084896	1307324263297413130
19084896	1379972530463776770
19084896	1136929287011880961
19084896	19084896
19386622	19386622
19386622	19386622
19386622	19386622
19500405	19500405
19500405	19500405
19500405	19500405
19500405	19500405
19500405	19500405
19536434	19536434
19536434	19536434
19536434	19536434
19604599	1387836231937970186
19604599	19604599
19604599	19604599
19604599	19604599
19739126	1921951394
19739126	1921951394
19739126	1921951394
19739126	1033084441697153024
19739126	1033084441697153024
19739126	1921951394
19739126	1921951394
19739126	1921951394
19739126	1921951394
19739126	1921951394
19739126	1921951394
19739126	1921951394
20052899	1458422928366874624
20052899	1416846409865867267
20052899	19019465
20559705	811362755861061632
20559705	555857498
20559705	84174241
20995648	995789645354070021
20995648	200511006
20995648	1474726309
21489341	21489341
21489341	21489341
21489341	21489341
21489341	21489341
21525682	997519418492993537
21525682	997519418492993537
21525682	20821069
21525682	997519418492993537
21525682	494701047
21525682	253641379
21525682	997519418492993537
21525682	1443349716943572995
21525682	1493774877198749699
21525682	40931023
21525682	1265835600923357185
22187085	147649467
22187085	2430547590
22187085	1024179554
22187085	1194801500498931712
22317663	22317663
22317663	22317663
22317663	22317663
22317663	334266988
23477240	23477240
23477240	23477240
23477240	23477240
23477240	23477240
23477240	1429560994808926217
23477240	23477240
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25049056	25049056
25342745	25342745
25342745	25342745
25342745	25342745
25387843	25387843
25387843	25387843
25387843	25387843
26217297	1456312759012954115
26217297	1265453530418237441
26217297	2447463596
26217297	1210233737356730368
26217297	252553444
26217297	785154746818633728
26217297	76941017
26217297	76941017
26217297	874148114399154176
26550418	26550418
26550418	26550418
26550418	26550418
26550418	26550418
26550418	26550418
27493883	3002029764
27493883	2876041031
